time,open,high,low,close,volume,volume_spike,price_change,high_low_range,price_volatility,anomaly,event_type
02:00:00,0.85643,0.85659,0.856285,0.856555,7033.500135421765,False,0.00012843790319272408,0.00035618981997816114,0.014359332535935729,-1,Other
03:00:00,0.85654,0.8569500000000001,0.85631,0.8567400000000001,4218.790102839479,False,0.00021598146061863055,0.0007473928834184874,0.014352604129662064,-1,Other
04:00:00,0.85673,0.85705,0.8566,0.85702,3331.890076398857,False,0.0003268202721944391,0.0005253327107167294,0.014330835159443632,-1,Other
05:00:00,0.8570249999999999,0.8573649999999999,0.8570249999999999,0.85724,6363.92012536527,False,0.00025670346082939943,0.000396721215833852,0.014328456780575531,-1,Other
06:00:00,0.857255,0.8572949999999999,0.856795,0.857065,3284.780069708831,False,-0.00020414353039988065,0.0005835701655587917,0.01433271985068001,-1,Other
07:00:00,0.85706,0.8571150000000001,0.85619,0.8565050000000001,10702.140187621131,False,-0.0006533926831685521,0.0010803676753992275,0.014331623156210421,-1,Other
08:00:00,0.8564849999999999,0.856645,0.855415,0.856055,16866.010246515296,False,-0.0005253909784531663,0.0014378985638549165,0.01433339422551688,-1,Other
09:00:00,0.856055,0.856055,0.855075,0.85564,21938.540206074733,True,-0.00048478193574019723,0.001146098295471135,0.014338925368871252,-1,Hidden Accumulation
10:00:00,0.855645,0.8558250000000001,0.85358,0.854555,26906.890170574203,True,-0.001268056659342709,0.002630099111975506,0.014313298002919942,-1,Major Market Move
11:00:00,0.8545750000000001,0.8547450000000001,0.85302,0.853335,36654.260135173805,True,-0.0014276436273850113,0.0020222269114441487,0.014296584278206216,-1,Major Market Move
12:00:00,0.85335,0.854905,0.853,0.8546050000000001,37979.840090870886,True,0.0014882783432064173,0.002233294255568635,0.014316305648884024,-1,Major Market Move
13:00:00,0.854595,0.85652,0.853005,0.8531150000000001,62836.22052347664,True,-0.0017434955330239976,0.004120726138768161,0.014304898072319782,-1,Major Market Move
14:00:00,0.853075,0.85314,0.85141,0.852695,55739.71030426028,True,-0.0004923134630150372,0.0020319235151102398,0.014307453815181488,-1,Hidden Accumulation
15:00:00,0.85268,0.85609,0.85234,0.855575,55440.420125484496,True,0.003377526548179688,0.004399652720745279,0.014357981611042164,-1,Major Market Move
16:00:00,0.855575,0.8564700000000001,0.8547849999999999,0.8564499999999999,48311.610169887565,True,0.0010227040294539247,0.0019712559298538917,0.014371404818522397,-1,Major Market Move
