time,open,high,low,close,volume,volume_spike,anomaly
23:00:00,0.8591,0.85927,0.858795,0.8591500000000001,8153.10002648831,False,-1
13:00:00,0.87521,0.880745,0.87506,0.879515,47903.28071972732,True,-1
14:00:00,0.8690899999999999,0.869135,0.866525,0.86714,26083.950420379675,True,-1
21:00:00,0.8603099999999999,0.862365,0.8603099999999999,0.862365,432.2499952316287,False,-1
23:00:00,0.861925,0.8623000000000001,0.861875,0.862055,15603.800006628053,False,-1
15:00:00,0.87621,0.87621,0.87219,0.87222,44128.130555987394,True,-1
16:00:00,0.872205,0.873205,0.86978,0.87063,51829.79065406326,True,-1
13:00:00,0.8664000000000001,0.8698950000000001,0.8663000000000001,0.86928,28366.0304435492,True,-1
14:00:00,0.869275,0.869415,0.8672249999999999,0.867795,38197.77054250246,True,-1
03:00:00,0.861055,0.86136,0.860975,0.86136,3156.500038743026,False,-1
04:00:00,0.861375,0.861515,0.8610249999999999,0.8610500000000001,2796.450044870382,False,-1
06:00:00,0.8607899999999999,0.861255,0.860035,0.8602449999999999,10783.56018793585,False,-1
07:00:00,0.8602350000000001,0.86065,0.859305,0.8593299999999999,8950.46019661428,False,-1
08:00:00,0.859375,0.85963,0.8578399999999999,0.85904,8172.520176649107,False,-1
09:00:00,0.85907,0.8591,0.8579399999999999,0.85806,10340.620161890994,False,-1
10:00:00,0.858055,0.8592,0.857955,0.859065,5574.040098309527,False,-1
11:00:00,0.859075,0.8594299999999999,0.8587199999999999,0.85934,6111.880101084721,False,-1
12:00:00,0.8593649999999999,0.861475,0.8590450000000001,0.860455,20796.190132975607,False,-1
13:00:00,0.8604350000000001,0.8630800000000001,0.860325,0.8611,20776.17019426826,False,-1
14:00:00,0.86107,0.861135,0.85992,0.860285,10763.390207171458,False,-1
15:00:00,0.8602700000000001,0.86127,0.859915,0.8602700000000001,5441.080113291751,False,-1
16:00:00,0.860275,0.860575,0.8598950000000001,0.860525,3063.6700654029914,False,-1
17:00:00,0.860545,0.8608450000000001,0.8598300000000001,0.860275,3134.0900591611926,False,-1
18:00:00,0.8602799999999999,0.86029,0.85973,0.85993,2159.5600461959884,False,-1
19:00:00,0.85993,0.860155,0.85973,0.8599399999999999,2298.990042448048,False,-1
20:00:00,0.85995,0.8607,0.85995,0.8605,3033.000046312813,False,-1
21:00:00,0.860415,0.860935,0.8601000000000001,0.8604849999999999,15546.680051565174,False,-1
22:00:00,0.86049,0.860565,0.860095,0.860375,2288.9000146389035,False,-1
23:00:00,0.8603799999999999,0.8604700000000001,0.860255,0.8603799999999999,2052.4400181770343,False,-1
00:00:00,0.860385,0.8607450000000001,0.859755,0.86008,3123.1600798368527,False,-1
01:00:00,0.8600749999999999,0.860235,0.858885,0.859685,9035.550078868882,False,-1
02:00:00,0.859675,0.8597600000000001,0.85916,0.85921,5583.340086698543,False,-1
03:00:00,0.8592200000000001,0.85961,0.85863,0.85873,3283.950067877777,False,-1
04:00:00,0.8587199999999999,0.8587800000000001,0.85849,0.8586400000000001,3714.23005211354,False,-1
05:00:00,0.858625,0.85903,0.857945,0.8589549999999999,4813.430060796448,False,-1
06:00:00,0.85894,0.860455,0.858,0.858,16006.320173859618,False,-1
07:00:00,0.85799,0.858705,0.85681,0.8575649999999999,17222.440257191683,False,-1
08:00:00,0.85756,0.85972,0.85755,0.85924,13642.750226497676,False,-1
09:00:00,0.859245,0.859345,0.8583099999999999,0.858365,7983.4001517295965,False,-1
10:00:00,0.85835,0.85872,0.8576600000000001,0.85774,7455.110162854208,False,-1
11:00:00,0.85773,0.85875,0.85744,0.857685,8883.300178647058,False,-1
12:00:00,0.857665,0.859835,0.855505,0.85748,54973.37040865427,True,-1
13:00:00,0.85745,0.85948,0.8566400000000001,0.85866,57837.04042279727,True,-1
14:00:00,0.858665,0.859065,0.85738,0.85771,30600.3205384836,True,-1
15:00:00,0.85769,0.85853,0.85686,0.85822,10806.000208482166,False,-1
16:00:00,0.858215,0.85957,0.857815,0.8594900000000001,5444.010095238697,False,-1
17:00:00,0.859515,0.859685,0.858425,0.85851,3655.630063533791,False,-1
18:00:00,0.8585400000000001,0.85873,0.85714,0.85737,2729.320062518126,False,-1
19:00:00,0.85738,0.85802,0.85738,0.85778,6934.300070524225,False,-1
20:00:00,0.85777,0.8581799999999999,0.857505,0.85805,3683.6900444030825,False,-1
21:00:00,0.85819,0.85819,0.857415,0.857755,4674.890081830331,False,-1
22:00:00,0.85774,0.857755,0.857345,0.85751,4570.890052318578,False,-1
23:00:00,0.85751,0.8578250000000001,0.85746,0.857775,8219.120009779937,False,-1
08:00:00,0.86652,0.8665799999999999,0.86496,0.86639,23599.46042299273,True,-1
13:00:00,0.865,0.865875,0.86411,0.865375,23231.6202709675,True,-1
20:00:00,0.866105,0.866285,0.865795,0.865935,23820.049947738626,True,-1
07:00:00,0.8720300000000001,0.87429,0.8720300000000001,0.8737900000000001,46148.830214977286,True,-1
14:00:00,0.8757699999999999,0.87736,0.87425,0.87511,47149.510542273565,True,-1
06:00:00,0.861475,0.8624400000000001,0.8614649999999999,0.86227,3442.3300877809606,False,-1
11:00:00,0.86172,0.861745,0.8590500000000001,0.859085,8438.580156803144,False,-1
12:00:00,0.859055,0.85964,0.8581000000000001,0.85873,11179.800142645852,False,-1
13:00:00,0.8587400000000001,0.859615,0.8562350000000001,0.857985,26833.93038225178,True,-1
14:00:00,0.85799,0.8587,0.8563149999999999,0.8573500000000001,25090.220331430468,True,-1
15:00:00,0.857355,0.85922,0.8567199999999999,0.85685,32221.060338616404,True,-1
16:00:00,0.856855,0.8578950000000001,0.8563799999999999,0.857755,22253.120241642024,True,-1
